# ICD-10-CM FY2026 billable codes — sources: https://ftp.cdc.gov/pub/health_statistics/nchs/publications/ICD10CM/2026/icd10cm-Code%20Descriptions-2026.zip ; https://ftp.cdc.gov/pub/health_statistics/nchs/publications/ICD10CM/2026/icd10cm-Table%20and%20Index-2026.zip
# 74719 codes (9095 with inclusion terms, 13000 with index terms). Columns: code, description, inclusion terms, index terms. Regenerate with scripts/build_reference.py
O60.10X1	Preterm labor with preterm delivery, unspecified trimester, fetus 1		
O60.10X2	Preterm labor with preterm delivery, unspecified trimester, fetus 2		
O60.10X3	Preterm labor with preterm delivery, unspecified trimester, fetus 3		
O60.10X4	Preterm labor with preterm delivery, unspecified trimester, fetus 4		
O60.10X5	Preterm labor with preterm delivery, unspecified trimester, fetus 5		
O60.10X9	Preterm labor with preterm delivery, unspecified trimester, other fetus		
O60.12X0	Preterm labor second trimester with preterm delivery second trimester, not applicable or unspecified		
O60.12X1	Preterm labor second trimester with preterm delivery second trimester, fetus 1		
O60.12X2	Preterm labor second trimester with preterm delivery second trimester, fetus 2		
O60.12X3	Preterm labor second trimester with preterm delivery second trimester, fetus 3		
O60.12X4	Preterm labor second trimester with preterm delivery second trimester, fetus 4		
O60.12X5	Preterm labor second trimester with preterm delivery second trimester, fetus 5		
O60.12X9	Preterm labor second trimester with preterm delivery second trimester, other fetus		
O60.13X0	Preterm labor second trimester with preterm delivery third trimester, not applicable or unspecified		
O60.13X1	Preterm labor second trimester with preterm delivery third trimester, fetus 1		
O60.13X2	Preterm labor second trimester with preterm delivery third trimester, fetus 2		
O60.13X3	Preterm labor second trimester with preterm delivery third trimester, fetus 3		
O60.13X4	Preterm labor second trimester with preterm delivery third trimester, fetus 4		
O60.13X5	Preterm labor second trimester with preterm delivery third trimester, fetus 5		
O60.13X9	Preterm labor second trimester with preterm delivery third trimester, other fetus		
O60.14X0	Preterm labor third trimester with preterm delivery third trimester, not applicable or unspecified		
O60.14X1	Preterm labor third trimester with preterm delivery third trimester, fetus 1		
O60.14X2	Preterm labor third trimester with preterm delivery third trimester, fetus 2		
O60.14X3	Preterm labor third trimester with preterm delivery third trimester, fetus 3		
O60.14X4	Preterm labor third trimester with preterm delivery third trimester, fetus 4		
O60.14X5	Preterm labor third trimester with preterm delivery third trimester, fetus 5		
O60.14X9	Preterm labor third trimester with preterm delivery third trimester, other fetus		
O60.20X0	Term delivery with preterm labor, unspecified trimester, not applicable or unspecified		
O60.20X1	Term delivery with preterm labor, unspecified trimester, fetus 1		
O60.20X2	Term delivery with preterm labor, unspecified trimester, fetus 2		
O60.20X3	Term delivery with preterm labor, unspecified trimester, fetus 3		
O60.20X4	Term delivery with preterm labor, unspecified trimester, fetus 4		
O60.20X5	Term delivery with preterm labor, unspecified trimester, fetus 5		
O60.20X9	Term delivery with preterm labor, unspecified trimester, other fetus		
O60.22X0	Term delivery with preterm labor, second trimester, not applicable or unspecified		
O60.22X1	Term delivery with preterm labor, second trimester, fetus 1		
O60.22X2	Term delivery with preterm labor, second trimester, fetus 2		
O60.22X3	Term delivery with preterm labor, second trimester, fetus 3		
O60.22X4	Term delivery with preterm labor, second trimester, fetus 4		
O60.22X5	Term delivery with preterm labor, second trimester, fetus 5		
O60.22X9	Term delivery with preterm labor, second trimester, other fetus		
O60.23X0	Term delivery with preterm labor, third trimester, not applicable or unspecified		
O60.23X1	Term delivery with preterm labor, third trimester, fetus 1		
O60.23X2	Term delivery with preterm labor, third trimester, fetus 2		
O60.23X3	Term delivery with preterm labor, third trimester, fetus 3		
O60.23X4	Term delivery with preterm labor, third trimester, fetus 4		
O60.23X5	Term delivery with preterm labor, third trimester, fetus 5		
O60.23X9	Term delivery with preterm labor, third trimester, other fetus		
O61.0	Failed medical induction of labor	Failed induction (of labor) by oxytocin | Failed induction (of labor) by prostaglandins	Delivery(childbirth) (labor) cesarean(for) failed induction of labor medical | Delivery(childbirth) (labor) complicated by failed induction of labor medical | Failure, failed induction(of labor) by oxytocic drugs | Failure, failed induction(of labor) by prostaglandins | Failure, failed induction(of labor) medical | Pregnancy(single) (uterine) complicated by(care of) (management affected by) failed induction of labor medical
O61.1	Failed instrumental induction of labor	Failed mechanical induction (of labor) | Failed surgical induction (of labor)	Delivery(childbirth) (labor) cesarean(for) failed induction of labor instrumental | Delivery(childbirth) (labor) cesarean(for) failed induction of labor mechanical | Delivery(childbirth) (labor) cesarean(for) failed induction of labor surgical | Delivery(childbirth) (labor) complicated by failed induction of labor instrumental | Delivery(childbirth) (labor) complicated by failed induction of labor mechanical | Delivery(childbirth) (labor) complicated by failed induction of labor surgical | Failure, failed induction(of labor) instrumental | Failure, failed induction(of labor) mechanical | Failure, failed induction(of labor) surgical | Pregnancy(single) (uterine) complicated by(care of) (management affected by) failed induction of labor instrumental | Pregnancy(single) (uterine) complicated by(care of) (management affected by) failed induction of labor mechanical | Pregnancy(single) (uterine) complicated by(care of) (management affected by) failed induction of labor surgical
O61.8	Other failed induction of labor		Delivery(childbirth) (labor) cesarean(for) failed induction of labor specified NEC | Delivery(childbirth) (labor) complicated by failed induction of labor specified NEC | Failure, failed induction(of labor) specified NEC | Pregnancy(single) (uterine) complicated by(care of) (management affected by) failed induction of labor specified NEC
O61.9	Failed induction of labor, unspecified		Delivery(childbirth) (labor) cesarean(for) failed induction of labor | Delivery(childbirth) (labor) complicated by failed induction of labor | Failure, failed induction(of labor) | Pregnancy(single) (uterine) complicated by(care of) (management affected by) failed induction of labor
O62.0	Primary inadequate contractions	Failure of cervical dilatation | Primary hypotonic uterine dysfunction | Uterine inertia during latent phase of labor	Contraction(s), contracture, contracted uterus inadequate primary | Delivery(childbirth) (labor) cesarean(for) inertia, uterus primary | Delivery(childbirth) (labor) cesarean(for) poor dilatation, cervix | Delivery(childbirth) (labor) complicated by cervical dystocia(hypotonic) primary | Delivery(childbirth) (labor) complicated by dilatation cervix incomplete, poor or slow | Delivery(childbirth) (labor) complicated by dysfunction, uterus NOS hypotonic primary | Delivery(childbirth) (labor) complicated by incomplete dilatation(cervix) | Delivery(childbirth) (labor) complicated by inertia, uterus during latent phase of labor | Delivery(childbirth) (labor) complicated by inertia, uterus primary | Delivery(childbirth) (labor) complicated by uterine inertia during latent phase of labor | Delivery(childbirth) (labor) complicated by uterine inertia primary | Dilatation cervix(uteri) incomplete, poor, slow complicating delivery | Dysfunction uterus, complicating delivery hypotonic primary | Dystocia cervical(hypotonic) primary | Failure, failed cervical dilatation in labor | Inertia uterus, uterine during labor during latent phase of labor | Inertia uterus, uterine during labor primary
O62.1	Secondary uterine inertia	Arrested active phase of labor | Secondary hypotonic uterine dysfunction	Contraction(s), contracture, contracted uterus inadequate secondary | Delivery(childbirth) (labor) arrested active phase | Delivery(childbirth) (labor) cesarean(for) inertia, uterus secondary | Delivery(childbirth) (labor) complicated by cervical dystocia(hypotonic) secondary | Delivery(childbirth) (labor) complicated by dysfunction, uterus NOS hypotonic secondary | Delivery(childbirth) (labor) complicated by inertia, uterus secondary | Delivery(childbirth) (labor) complicated by uterine inertia secondary | Dysfunction uterus, complicating delivery hypotonic secondary | Dystocia cervical(hypotonic) secondary | Inertia uterus, uterine during labor secondary
O62.2	Other uterine inertia	Atony of uterus without hemorrhage | Atony of uterus NOS | Desultory labor | Hypotonic uterine dysfunction NOS | Irregular labor | Poor contractions | Slow slope active phase of labor | Uterine inertia NOS	Atonia, atony, atonic uterus(during labor) | Contraction(s), contracture, contracted uterus hypotonic NEC | Contraction(s), contracture, contracted uterus poor | Delivery(childbirth) (labor) cesarean(for) atony, uterus | Delivery(childbirth) (labor) cesarean(for) inertia, uterus | Delivery(childbirth) (labor) complicated by atony, uterus | Delivery(childbirth) (labor) complicated by cervical dystocia(hypotonic) | Delivery(childbirth) (labor) complicated by dysfunction, uterus NOS hypotonic | Delivery(childbirth) (labor) complicated by inertia, uterus | Delivery(childbirth) (labor) complicated by uterine inertia | Desultory labor | Dysfunction uterus, complicating delivery hypotonic | Dystocia cervical(hypotonic) | Inertia uterus, uterine during labor | Irregular, irregularity labor | Poor contractions, labor
O62.3	Precipitate labor		Delivery(childbirth) (labor) complicated by precipitate labor | Delivery(childbirth) (labor) precipitate | Precipitate labor or delivery | Rapid second stage(delivery)
O62.4	Hypertonic, incoordinate, and prolonged uterine contractions	Cervical spasm | Contraction ring dystocia | Dyscoordinate labor | Hour-glass contraction of uterus | Hypertonic uterine dysfunction | Incoordinate uterine action | Tetanic contractions | Uterine dystocia NOS | Uterine spasm	Bandl's ring(contraction), complicating delivery | Constriction ring dystocia(uterus) | Contraction(s), contracture, contracted hourglass uterus(complicating delivery) | Contraction(s), contracture, contracted ring(Bandl's) (complicating delivery) | Contraction(s), contracture, contracted uterus clonic(complicating delivery) | Contraction(s), contracture, contracted uterus dyscoordinate(complicating delivery) | Contraction(s), contracture, contracted uterus hourglass(complicating delivery) | Contraction(s), contracture, contracted uterus hypertonic | Contraction(s), contracture, contracted uterus incoordinate(complicating delivery) | Contraction(s), contracture, contracted uterus tetanic(complicating delivery) | Delivery(childbirth) (labor) cesarean(for) incoordinate uterine action | Delivery(childbirth) (labor) complicated by Bandl's ring | Delivery(childbirth) (labor) complicated by contraction, contracted ring | Delivery(childbirth) (labor) complicated by dysfunction, uterus NOS hypertonic | Delivery(childbirth) (labor) complicated by dysfunction, uterus NOS incoordinate | Delivery(childbirth) (labor) complicated by hourglass contraction, uterus | Delivery(childbirth) (labor) complicated by incoordinate uterus contractions | Delivery(childbirth) (labor) complicated by pathological retraction ring, uterus | Delivery(childbirth) (labor) complicated by spasm, cervix | Delivery(childbirth) (labor) complicated by tetanic uterus | Dysfunction uterus, complicating delivery hypertonic | Dystocia contraction ring | Dystocia uterine NEC | Hypertony, hypertonia, hypertonicity uterus, uterine(contractions) (complicating delivery) | Incoordinate, incoordination uterus(action) (contractions) (complicating delivery) | Prolonged, prolongation(of) uterine contractions in labor | Retraction ring, uterus(Bandl's) (pathological) | Ring(s) Bandl's | Ring(s) contraction, complicating delivery | Ring(s) retraction, uterus, pathological | Spasm(s), spastic, spasticity cervix, complicating delivery | Spasm(s), spastic, spasticity uterus complicating labor
O62.8	Other abnormalities of forces of labor		Delivery(childbirth) (labor) complicated by abnormal, abnormality(of) forces of labor specified type NEC
O62.9	Abnormality of forces of labor, unspecified		Contraction(s), contracture, contracted uterus abnormal NEC | Delivery(childbirth) (labor) complicated by abnormal, abnormality(of) forces of labor | Delivery(childbirth) (labor) complicated by abnormal, abnormality(of) uterine contractions NOS | Delivery(childbirth) (labor) complicated by dysfunction, uterus NOS | Dysfunction uterus, complicating delivery
O63.0	Prolonged first stage (of labor)		Delivery(childbirth) (labor) complicated by prolonged labor first stage | Long labor first stage | Prolonged, prolongation(of) labor first stage
O63.1	Prolonged second stage (of labor)		Delivery(childbirth) (labor) complicated by prolonged labor second stage | Long labor second stage | Prolonged, prolongation(of) labor second stage
O63.2	Delayed delivery of second twin, triplet, etc.		Delay, delayed delivery, second twin, triplet, etc | Delivery(childbirth) (labor) delayed NOS second twin, triplet, etc.
O63.9	Long labor, unspecified	Prolonged labor NOS	Delay, delayed birth or delivery NOS | Delivery(childbirth) (labor) cesarean(for) prolonged labor NOS | Delivery(childbirth) (labor) complicated by prolonged labor | Delivery(childbirth) (labor) complicated by retarded birth | Delivery(childbirth) (labor) delayed NOS | Long labor | Prolonged, prolongation(of) labor
O64.0XX0	Obstructed labor due to incomplete rotation of fetal head, not applicable or unspecified		
O64.0XX1	Obstructed labor due to incomplete rotation of fetal head, fetus 1		
O64.0XX2	Obstructed labor due to incomplete rotation of fetal head, fetus 2		
O64.0XX3	Obstructed labor due to incomplete rotation of fetal head, fetus 3		
O64.0XX4	Obstructed labor due to incomplete rotation of fetal head, fetus 4		
O64.0XX5	Obstructed labor due to incomplete rotation of fetal head, fetus 5		
O64.0XX9	Obstructed labor due to incomplete rotation of fetal head, other fetus		
O64.1XX0	Obstructed labor due to breech presentation, not applicable or unspecified		
O64.1XX1	Obstructed labor due to breech presentation, fetus 1		
O64.1XX2	Obstructed labor due to breech presentation, fetus 2		
O64.1XX3	Obstructed labor due to breech presentation, fetus 3		
O64.1XX4	Obstructed labor due to breech presentation, fetus 4		
O64.1XX5	Obstructed labor due to breech presentation, fetus 5		
O64.1XX9	Obstructed labor due to breech presentation, other fetus		
O64.2XX0	Obstructed labor due to face presentation, not applicable or unspecified		
O64.2XX1	Obstructed labor due to face presentation, fetus 1		
O64.2XX2	Obstructed labor due to face presentation, fetus 2		
O64.2XX3	Obstructed labor due to face presentation, fetus 3		
O64.2XX4	Obstructed labor due to face presentation, fetus 4		
O64.2XX5	Obstructed labor due to face presentation, fetus 5		
O64.2XX9	Obstructed labor due to face presentation, other fetus		
O64.3XX0	Obstructed labor due to brow presentation, not applicable or unspecified		
O64.3XX1	Obstructed labor due to brow presentation, fetus 1		
O64.3XX2	Obstructed labor due to brow presentation, fetus 2		
O64.3XX3	Obstructed labor due to brow presentation, fetus 3		
O64.3XX4	Obstructed labor due to brow presentation, fetus 4		
O64.3XX5	Obstructed labor due to brow presentation, fetus 5		
O64.3XX9	Obstructed labor due to brow presentation, other fetus		
O64.4XX0	Obstructed labor due to shoulder presentation, not applicable or unspecified		
O64.4XX1	Obstructed labor due to shoulder presentation, fetus 1		
O64.4XX2	Obstructed labor due to shoulder presentation, fetus 2		
O64.4XX3	Obstructed labor due to shoulder presentation, fetus 3		
O64.4XX4	Obstructed labor due to shoulder presentation, fetus 4		
O64.4XX5	Obstructed labor due to shoulder presentation, fetus 5		
O64.4XX9	Obstructed labor due to shoulder presentation, other fetus		
O64.5XX0	Obstructed labor due to compound presentation, not applicable or unspecified		
O64.5XX1	Obstructed labor due to compound presentation, fetus 1		
O64.5XX2	Obstructed labor due to compound presentation, fetus 2		
O64.5XX3	Obstructed labor due to compound presentation, fetus 3		
O64.5XX4	Obstructed labor due to compound presentation, fetus 4		
O64.5XX5	Obstructed labor due to compound presentation, fetus 5		
O64.5XX9	Obstructed labor due to compound presentation, other fetus		
O64.8XX0	Obstructed labor due to other malposition and malpresentation, not applicable or unspecified		
O64.8XX1	Obstructed labor due to other malposition and malpresentation, fetus 1		
O64.8XX2	Obstructed labor due to other malposition and malpresentation, fetus 2		
O64.8XX3	Obstructed labor due to other malposition and malpresentation, fetus 3		
O64.8XX4	Obstructed labor due to other malposition and malpresentation, fetus 4		
O64.8XX5	Obstructed labor due to other malposition and malpresentation, fetus 5		
O64.8XX9	Obstructed labor due to other malposition and malpresentation, other fetus		
O64.9XX0	Obstructed labor due to malposition and malpresentation, unspecified, not applicable or unspecified		
O64.9XX1	Obstructed labor due to malposition and malpresentation, unspecified, fetus 1		
O64.9XX2	Obstructed labor due to malposition and malpresentation, unspecified, fetus 2		
O64.9XX3	Obstructed labor due to malposition and malpresentation, unspecified, fetus 3		
O64.9XX4	Obstructed labor due to malposition and malpresentation, unspecified, fetus 4		
O64.9XX5	Obstructed labor due to malposition and malpresentation, unspecified, fetus 5		
O64.9XX9	Obstructed labor due to malposition and malpresentation, unspecified, other fetus		
O65.0	Obstructed labor due to deformed pelvis		Cretin, cretinism(congenital) (endemic) (nongoitrous) (sporadic) pelvis with disproportion(fetopelvic) causing obstructed labor | Deformity pelvis, pelvic(acquired) (bony) with disproportion(fetopelvic) causing obstructed labor | Delivery(childbirth) (labor) cesarean(for) abnormal pelvis(bony) (deformity) (major) NEC with disproportion (fetopelvic) with obstructed labor | Delivery(childbirth) (labor) complicated by obstructed labor due to deformed pelvis | Distortion(s) (congenital) lumbar spine with disproportion causing obstructed labor | Flat pelvis with disproportion(fetopelvic) causing obstructed labor | Nägele's pelvis with disproportion(fetopelvic) causing obstructed labor | Pithecoid pelvis with disproportion(fetopelvic) causing obstructed labor | Platypelloid pelvis with disproportion(fetopelvic) causing obstructed labor | Prominence, prominent ischial spine or sacral promontory with disproportion(fetopelvic) causing obstructed labor | Rachitic pelvis(late effect) (sequelae) with disproportion(fetopelvic) causing obstructed labor | Robert's pelvis with disproportion(fetopelvic) causing obstructed labor | Scoliotic pelvis with disproportion(fetopelvic) causing obstructed labor | Spondylolisthesis(acquired) (degenerative) with disproportion(fetopelvic) causing obstructed labor | Spondylosis with disproportion(fetopelvic) causing obstructed labor | Tipping pelvis with disproportion(fetopelvic) causing obstructed labor
O65.1	Obstructed labor due to generally contracted pelvis		Borderline pelvis, with obstruction during labor | Contraction(s), contracture, contracted pelvis(acquired) (general) with disproportion(fetopelvic) causing obstructed labor | Delivery(childbirth) (labor) complicated by obstructed labor due to contracted pelvis | Infancy, infantile, infantilism pelvis with disproportion(fetopelvic) causing obstructed labor | Small(ness) pelvis with disproportion(fetopelvic) causing obstructed labor
O65.2	Obstructed labor due to pelvic inlet contraction		Delivery(childbirth) (labor) complicated by obstructed labor due to pelvic contraction inlet
O65.3	Obstructed labor due to pelvic outlet and mid-cavity contraction		Android pelvis with disproportion(fetopelvic) causing obstructed labor | Delivery(childbirth) (labor) complicated by obstructed labor due to pelvic contraction mid-cavity | Delivery(childbirth) (labor) complicated by obstructed labor due to pelvic contraction outlet | Funnel pelvis(acquired) with disproportion(fetopelvic) causing obstructed labor | Male type pelvis with disproportion(fetopelvic) causing obstructed labor
O65.4	Obstructed labor due to fetopelvic disproportion, unspecified		Delivery(childbirth) (labor) complicated by obstructed labor due to fetopelvic disproportion
O65.5	Obstructed labor due to abnormality of maternal pelvic organs	Obstructed labor due to conditions listed in O34.-	Atresia, atretic cervix(acquired) in pregnancy or childbirth causing obstructed labor | Bicornate or bicornis uterus in pregnancy or childbirth causing obstructed labor | Cyst(colloid) (mucous) (simple) (retention) ovary, ovarian(twisted) in pregnancy or childbirth with obstructed labor | Cyst(colloid) (mucous) (simple) (retention) pelvis, female in pregnancy or childbirth causing obstructed labor | Cystocele(-urethrocele) in pregnancy or childbirth causing obstructed labor | Deformity soft parts, organs or tissues(of pelvis) in pregnancy or childbirth NEC causing obstructed labor | Delivery(childbirth) (labor) cesarean(for) polyp, cervix causing obstructed labor | Delivery(childbirth) (labor) complicated by female genital mutilation | Delivery(childbirth) (labor) complicated by malposition, malpresentation uterus or cervix | Delivery(childbirth) (labor) complicated by obstructed labor due to pelvic abnormality(maternal) organ | Delivery(childbirth) (labor) complicated by stenosis or stricture, cervix | Delivery(childbirth) (labor) complicated by tumor, pelvic organs or tissues NEC | Double uterus in pregnancy or childbirth causing obstructed labor | Fibroid(tumor) in pregnancy or childbirth causing obstructed labor | Fibromyoma uterus(corpus) in pregnancy or childbirth causing obstructed labor | Fibrosis, fibrotic perineum, in pregnancy or childbirth causing obstructed labor | Incarceration, incarcerated uterus gravid causing obstructed labor | Malformation(congenital) pelvic organs or tissues NEC in pregnancy or childbirth causing obstructed labor | Pregnancy(single) (uterine) complicated by(care of) (management affected by) abnormal, abnormality cervix causing obstructed labor | Pregnancy(single) (uterine) complicated by(care of) (management affected by) abnormal, abnormality pelvic organs specified NEC causing obstructed labor | Pregnancy(single) (uterine) complicated by(care of) (management affected by) abnormal, abnormality uterus causing obstructed labor | Pregnancy(single) (uterine) complicated by(care of) (management affected by) abnormal, abnormality vagina causing obstructed labor | Pregnancy(single) (uterine) complicated by(care of) (management affected by) abnormal, abnormality vulva causing obstructed labor | Pregnancy(single) (uterine) complicated by(care of) (management affected by) displacement, uterus NEC causing obstructed labor | Pregnancy(single) (uterine) complicated by(care of) (management affected by) double uterus causing obstructed labor | Prolapse, prolapsed cervix, cervical(hypertrophied) anterior lip, obstructing labor | Septum, septate(congenital) vagina in pregnancy causing obstructed labor | Stenosis, stenotic(cicatricial) vagina in pregnancy causing obstructed labor | Stricture cervix, cervical(canal) in pregnancy causing obstructed labor | Tumor vulva or perineum, in pregnancy or childbirth causing obstructed labor
O65.8	Obstructed labor due to other maternal pelvic abnormalities		Delivery(childbirth) (labor) complicated by obstructed labor due to pelvic abnormality(maternal) specified NEC | Spondylolysis(acquired) lumbosacral region with disproportion(fetopelvic) causing obstructed labor
O65.9	Obstructed labor due to maternal pelvic abnormality, unspecified		Delivery(childbirth) (labor) complicated by obstructed labor due to pelvic abnormality(maternal)
O66.0	Obstructed labor due to shoulder dystocia	Impacted shoulders	Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) shoulder | Delivery(childbirth) (labor) complicated by obstructed labor due to impacted shoulders | Dystocia shoulder(girdle) | Dystocia shoulder(girdle) causing obstructed labor | Impaction, impacted shoulder, causing obstructed labor
O66.1	Obstructed labor due to locked twins		Delivery(childbirth) (labor) complicated by obstructed labor due to locked twins | Locked twins causing obstructed labor
O66.2	Obstructed labor due to unusually large fetus		Delivery(childbirth) (labor) complicated by obstructed labor due to large fetus | Dystocia fetal oversize
O66.3	Obstructed labor due to other abnormalities of fetus	Dystocia due to fetal ascites | Dystocia due to fetal hydrops | Dystocia due to fetal meningomyelocele | Dystocia due to fetal sacral teratoma | Dystocia due to fetal tumor | Dystocia due to hydrocephalic fetus	Deformity fetal causing obstructed labor | Delivery(childbirth) (labor) complicated by fetal deformity | Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) due to conjoined twins | Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) due to fetal abnormality NEC | Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) due to fetal ascites | Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) due to fetal hydrops | Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) due to fetal meningomyelocele | Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) due to fetal sacral teratoma | Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) due to fetal tumor | Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) due to hydrocephalic fetus | Dystocia fetal abnormality NEC | Dystocia fetal conjoined twins | Hydrocephalus(acquired) (external) (internal) (malignant) (recurrent) causing disproportion with obstructed labor | Hydrops causing obstructed labor(mother)
O66.40	Failed trial of labor, unspecified		Delivery(childbirth) (labor) cesarean(for) failed trial of labor NOS | Delivery(childbirth) (labor) complicated by failed trial of labor | Failure, failed trial of labor(with subsequent cesarean delivery)
O66.41	Failed attempted vaginal birth after previous cesarean delivery		Delivery(childbirth) (labor) cesarean(for) failed trial of labor NOS following previous cesarean delivery | Delivery(childbirth) (labor) complicated by failed attempted vaginal birth after previous cesarean delivery | Failure, failed trial of labor(with subsequent cesarean delivery) following previous cesarean delivery
O66.5	Attempted application of vacuum extractor and forceps	Attempted application of vacuum or forceps, with subsequent delivery by forceps or cesarean delivery	Delivery(childbirth) (labor) cesarean(for) failed forceps | Delivery(childbirth) (labor) cesarean(for) failed vacuum extraction | Delivery(childbirth) (labor) cesarean(for) failed ventouse | Delivery(childbirth) (labor) complicated by attempted vacuum extraction and forceps | Delivery(childbirth) (labor) forceps, low following failed vacuum extraction | Failure, failed forceps NOS(with subsequent cesarean delivery) | Failure, failed vacuum extraction NOS(with subsequent cesarean delivery) | Failure, failed ventouse NOS(with subsequent cesarean delivery)
O66.6	Obstructed labor due to other multiple fetuses		Delivery(childbirth) (labor) complicated by obstructed labor due to multiple fetuses NEC
O66.8	Other specified obstructed labor		Delivery(childbirth) (labor) complicated by dilatation bladder | Delivery(childbirth) (labor) complicated by obstructed labor specified NEC
O66.9	Obstructed labor, unspecified	Dystocia NOS | Fetal dystocia NOS | Maternal dystocia NOS	Delay, delayed any plane in pelvis complicating delivery | Delivery(childbirth) (labor) complicated by obstructed labor due to dystocia(fetal) | Dystocia | Dystocia fetal | Dystocia maternal
O67.0	Intrapartum hemorrhage with coagulation defect	Intrapartum hemorrhage (excessive) associated with afibrinogenemia | Intrapartum hemorrhage (excessive) associated with disseminated intravascular coagulation | Intrapartum hemorrhage (excessive) associated with hyperfibrinolysis | Intrapartum hemorrhage (excessive) associated with hypofibrinogenemia	Defect, defective coagulation(factor) intrapartum | Defibrination(syndrome) intrapartum | Delivery(childbirth) (labor) cesarean(for) hemorrhage(intrapartum) with coagulation defect | Delivery(childbirth) (labor) complicated by hemorrhage(uterine) associated with afibrinogenemia | Delivery(childbirth) (labor) complicated by hemorrhage(uterine) associated with coagulation defect | Delivery(childbirth) (labor) complicated by hemorrhage(uterine) associated with hyperfibrinolysis | Delivery(childbirth) (labor) complicated by hemorrhage(uterine) associated with hypofibrinogenemia | Dyscrasia blood(with) intrapartum hemorrhage | Fibrinolysis(hemorrhagic) (acquired) intrapartum | Hemolysis intravascular with hemorrhage intrapartum | Hemorrhage, hemorrhagic(concealed) complicating delivery associated with coagulation defect(afibrinogenemia) (DIC) (hyperfibrinolysis) | Hemorrhage, hemorrhagic(concealed) due to or associated with afibrinogenemia or other coagulation defect(conditions in categories D65-D69) intrapartum
O67.8	Other intrapartum hemorrhage	Excessive intrapartum hemorrhage	Delivery(childbirth) (labor) cesarean(for) hemorrhage(intrapartum) specified cause NEC | Delivery(childbirth) (labor) complicated by hemorrhage(uterine) due to uterine leiomyoma | Delivery(childbirth) (labor) complicated by hemorrhage(uterine) placenta NEC | Delivery(childbirth) (labor) complicated by placenta, placental hemorrhage NEC | Hemorrhage, hemorrhagic(concealed) complicating delivery specified cause NEC
O67.9	Intrapartum hemorrhage, unspecified		Delivery(childbirth) (labor) cesarean(for) hemorrhage(intrapartum) | Delivery(childbirth) (labor) complicated by hemorrhage(uterine) | Hemorrhage, hemorrhagic(concealed) complicating delivery | Hemorrhage, hemorrhagic(concealed) intrauterine complicating delivery
O68	Labor and delivery complicated by abnormality of fetal acid-base balance	Fetal acidemia complicating labor and delivery | Fetal acidosis complicating labor and delivery | Fetal alkalosis complicating labor and delivery | Fetal metabolic acidemia complicating labor and delivery	Delivery(childbirth) (labor) complicated by fetal abnormal acid-base balance | Delivery(childbirth) (labor) complicated by fetal acidemia | Delivery(childbirth) (labor) complicated by fetal acidosis | Delivery(childbirth) (labor) complicated by fetal alkalosis | Pregnancy(single) (uterine) complicated by(care of) (management affected by) fetal(maternal care for) abnormality or damage acid-base balance | Pregnancy(single) (uterine) complicated by(care of) (management affected by) fetal(maternal care for) acidemia | Pregnancy(single) (uterine) complicated by(care of) (management affected by) fetal(maternal care for) acidosis | Pregnancy(single) (uterine) complicated by(care of) (management affected by) fetal(maternal care for) alkalosis
O69.0XX0	Labor and delivery complicated by prolapse of cord, not applicable or unspecified		
O69.0XX1	Labor and delivery complicated by prolapse of cord, fetus 1		
O69.0XX2	Labor and delivery complicated by prolapse of cord, fetus 2		
O69.0XX3	Labor and delivery complicated by prolapse of cord, fetus 3		
O69.0XX4	Labor and delivery complicated by prolapse of cord, fetus 4		
O69.0XX5	Labor and delivery complicated by prolapse of cord, fetus 5		
O69.0XX9	Labor and delivery complicated by prolapse of cord, other fetus		
O69.1XX0	Labor and delivery complicated by cord around neck, with compression, not applicable or unspecified		
O69.1XX1	Labor and delivery complicated by cord around neck, with compression, fetus 1		
O69.1XX2	Labor and delivery complicated by cord around neck, with compression, fetus 2		
O69.1XX3	Labor and delivery complicated by cord around neck, with compression, fetus 3		
O69.1XX4	Labor and delivery complicated by cord around neck, with compression, fetus 4		
O69.1XX5	Labor and delivery complicated by cord around neck, with compression, fetus 5		
O69.1XX9	Labor and delivery complicated by cord around neck, with compression, other fetus		
O69.2XX0	Labor and delivery complicated by other cord entanglement, with compression, not applicable or unspecified		
O69.2XX1	Labor and delivery complicated by other cord entanglement, with compression, fetus 1		
O69.2XX2	Labor and delivery complicated by other cord entanglement, with compression, fetus 2		
O69.2XX3	Labor and delivery complicated by other cord entanglement, with compression, fetus 3		
O69.2XX4	Labor and delivery complicated by other cord entanglement, with compression, fetus 4		
O69.2XX5	Labor and delivery complicated by other cord entanglement, with compression, fetus 5		
O69.2XX9	Labor and delivery complicated by other cord entanglement, with compression, other fetus		
